,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,경도,위도
38,마포구,27494588,아이엠베이글 공덕점,4.4,73건,서울 마포구 백범로 152 공덕파크자이 101동,마포구 염리동,"영업시간&월~금 08:00 ~ 20:00&토,일 09:00 ~ 20:00",070-7718-2881,www.instagram.com/iambagel_seoul,#디저트카페 #제로페이,"메뉴 이름: 햄에그치즈 샌드위치 가격: 5,500++메뉴 이름: 머쉬룸 피자 베이글 가격: 7,000++메뉴 이름: 맨하탄 클램차우더 가격: 3,500++메뉴 이름: 구운채소 샐러드 가격: 11,700++메뉴 이름: 수제레몬베리티 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F26DDE2B30A60491FB9294655B74E97D2,126.947012,37.5452937
39,마포구,11933564,W카페,2.3,8건,서울 마포구 동교로25길 16,마포구 서교동,"영업시간&월~금 09:00 ~ 23:00&토,일 11:00 ~ 23:00",070-7818-7953,,#카페 #데이트코스 #디저트카페 #분위기좋은 #수제케이크,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 4,500++메뉴 이름: 아이스티 가격: 5,000++메뉴 이름: 키위주스 가격: 5,800++메뉴 이름: 플레인요거트스무디 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F665841FE85A047B88A135623EE746A0C,126.9217058,37.55791076
40,마포구,71785169,키쉬미뇽,3.1,51건,서울 마포구 양화로6길 35,마포구 서교동,영업시간&매일 10:00 ~ 24:00,02-333-3466,cafemignon.co.kr,#카페 #데이트코스 #디저트카페 #루프탑있는 #제로페이,"메뉴 이름: 치즈타르트 가격: 2,800++메뉴 이름: 콰트로 치즈 가격: 3,000++메뉴 이름: 블루베리 리치 가격: 5,500++메뉴 이름: 파리의 별들 가격: 5,500++메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F6116892D09DD45098E927A54229BC1FF,126.9162147,37.54910012
41,마포구,15985522,이미커피,4.2,64건,서울 마포구 동교로25길 7 1층,마포구 서교동,"영업시간&수~일 12:00 ~ 21:00&휴무일&월,화요일",02-6368-5228,instagram.com/imi.coffee,#카페 #디저트카페 #핸드드립전문점,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FCB678D6B641147AABD6C6D8650D2282D,126.92192,37.55748142
42,마포구,1040119941,디벙크,4.2,45건,서울 마포구 성지1길 30 더보이드빌딩 지하1층,마포구 합정동,영업시간&월~금 09:00 ~ 22:00&토 11:00 ~ 22:00&일 11:00 ~ 21:00&휴무일&공휴일,02-6930-5598,,#카페 #보드게임카페 #북카페 #소극장 #전시회 #카카오페이,"메뉴 이름: 더치아메리카노 가격: 5,000++메뉴 이름: 더치라떼 가격: 5,500++메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페라떼 가격: 4,500++메뉴 이름: 자몽에이드 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEE971409B9DD4999900FDC15E94BF315,126.9151216,37.54791169
43,마포구,1139651943,어나더룸,4.1,42건,서울 마포구 성미산로29안길 19-4 1층,마포구 연남동,영업시간&매일 11:00 ~ 21:00,010-5134-1306,www.anotherroom.co.kr,#카페 #로스팅전문 #핸드드립전문점,"메뉴 이름: 블랙 가격: 5,000++메뉴 이름: 화이트 가격: 5,000++메뉴 이름: 필터 가격: 7,000++메뉴 이름: 블랑 가격: 7,000++메뉴 이름: 콘판나 가격: 4,000++메뉴 이름: 올드패션드 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FD3DC7BE37C9C484BBA8F1B58CA93CE74,126.9233372,37.56558694
44,마포구,745327768,카페 클로이인패리스,4.6,31건,서울 마포구 성미산로 190-3 2층,마포구 연남동,영업시간&매일 13:30 ~ 22:00&공휴일&13:30 ~ 22:00,010-2732-6626,www.instagram.com/cafe_chloe_,#카페 #감성카페 #데이트코스 #디저트카페 #모던한 #베이커리카페 #분위기좋은 #유럽풍분위기,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 라떼 가격: 5,500++메뉴 이름: 로즈 에이드 가격: 6,500++메뉴 이름: 얼그레이 가격: 6,500++메뉴 이름: 딸기 라떼 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8F1AB99594664661BCF8C42FAB156D5B,126.9261696,37.562704
45,마포구,1178288045,콩카페 연남점,3.4,76건,서울 마포구 성미산로 161-14 1층,마포구 연남동,영업시간&매일 11:00 ~ 23:00,070-4131-0333,www.instagram.com/congcaphe_kr,#카페 #루프탑있는 #카카오페이 #제로페이,"메뉴 이름: 코코넛 스무디 커피 (ICE) 가격: 6,000++메뉴 이름: 코코넛 멍빈 스무디 (ICE) 가격: 6,000++메뉴 이름: 코코넛 연유커피 가격: 5,000++메뉴 이름: 연유를 곁들인 바게뜨 가격: 4,000++메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000",,126.9237648,37.56538622
46,마포구,7876611,무대륙,3.6,55건,서울 마포구 토정로5길 12,마포구 합정동,영업시간&매일 11:00 ~ 01:00&휴무일&명절,02-332-8333,www.facebook.com/Mudaeruk,#카페 #수제맥주 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 카푸치노 가격: 5,500++메뉴 이름: 유자차 가격: 6,000++메뉴 이름: 얼그레이 가격: 6,000++메뉴 이름: 구운가지 베이글 샌드위치 가격: 11,000++메뉴 이름: 토마토 아보카도 베이글 샌드위치 가격: 11,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3EB40FA6E0DA477E988DD1136C189906,126.918534,37.54592305
47,마포구,15612278,카페장쌤,3.8,77건,서울 마포구 와우산로29마길 5,마포구 서교동,영업시간&화~일 12:00 ~ 21:00&휴무일&월요일,070-4084-3414,blog.naver.com/jangssamcom,#카페 #디저트카페,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 녹차라떼 가격: 5,500++메뉴 이름: 레몬요거트 케이크 가격: 5,500++메뉴 이름: 밀크티쇼콜라 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F18109F3A5008C62A19,126.9268996,37.55572896
48,마포구,26611450,빌리프커피로스터스,3.4,75건,서울 마포구 양화로11길 50 1층,마포구 서교동,영업시간&매일 09:30 ~ 23:30,02-322-3100,,#커피전문점 #데이트코스 #로스팅전문 #카카오페이 #제로페이,"메뉴 이름: 에스프레소 가격: 4,500++메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 그린티 라떼 가격: 5,500++메뉴 이름: 레몬하라 에이드 가격: 6,500",,126.9140086,37.55234531
49,마포구,1521291255,82년생김민경X카페르세,4.7,25건,서울 마포구 매봉산로 80 파크엠 1층 15호,마포구 상암동,"영업시간&월~금 07:00 ~ 23:00&토,일 10:00 ~ 21:00&월~금 라스트오더 ~ 22:00&토,일 라스트오더 ~ 20:30",0507-1333-1982,82kimminkyung.modoo.at,#카페 #감성카페 #소개팅 #핸드드립전문점 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 4,300++메뉴 이름: 카페라떼 가격: 4,800++메뉴 이름: 디카페인 커피 가격: 4,800++메뉴 이름: 봄과 여름 사이 가격: 5,800++메뉴 이름: 썸머타임 에이드 가격: 5,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F55E4E68FDBAE4362AE977F5F23366847,126.8942845,37.57852895
50,마포구,1450314310,그레인,4.2,64건,서울 마포구 동교로46길 23,마포구 연남동,"영업시간&월,목,금,토,일 09:00 ~ 19:00&휴무일&화,수요일",,www.instagram.com/grain_seoul,#카페 #데이트코스 #디톡스음료 #브런치카페 #제로페이,,,126.9260627,37.56233627
51,마포구,36768345,카페 지금여기,3.7,12건,서울 마포구 양화로16길 30-5 3층,마포구 서교동,영업시간&매일 11:00 ~ 20:00 (휴무 및 영업시간 변경 인스타공지),070-8803-2112,www.instagram.com/now_durl,#카페 ,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5134948C23EB49F3930A477688869A66,126.921237,37.5527415
52,마포구,27379281,공상온도,4,37건,서울 마포구 동교로23길 40 지하 1층,마포구 서교동,영업시간&매일 12:30 ~ 23:00&공휴일&12:00 ~ 23:00&임시휴업&2022년 3월 14일,02-336-0247,www.gongsangondo.com,#카페 #데이트코스 #독립서점 #디저트카페 #북카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 샤케라또 (ICE) 가격: 7,000++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 카페 알롱제 (HOT) 가격: 5,000++메뉴 이름: 히비스커스베리 에이드 가격: 7,000",,126.9198057,37.5576524
53,마포구,27515050,민트하임,3.9,29건,서울 마포구 잔다리로6길 28,마포구 서교동,영업시간&매일 11:30 ~ 21:00 (매장시간에 따라 마감시간 조정),02-324-1359,www.instagram.com/mint_heim,#디저트카페 #데이트코스 #디저트카페,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카페 라떼 가격: 4,500++메뉴 이름: 밀크티 가격: 4,500++메뉴 이름: 민트 밀크티 가격: 5,000++메뉴 이름: 민트 초코라떼 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FD5218CB8B9A74ADC81697BD7CE68566D,126.9206412,37.55219218
54,마포구,1916943297,스탬프커피,2.5,49건,"서울 마포구 성미산로 161-7 1,2층",마포구 연남동,영업시간&화~일 12:30 ~ 20:00&휴무일&월요일,070-7726-8100,www.instagram.com/cafe.stamp,#카페 #베이커리카페,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 라떼 가격: 5,500++메뉴 이름: 스탬프 커피 (ICE) 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F8EA984EBC4734D76BE8E9C6F9682CFBE,126.9237764,37.56506973
55,마포구,17361259,더페이머스램,3.5,55건,서울 마포구 월드컵북로 19 1층,마포구 서교동,영업시간&매일 08:00 ~ 21:30&휴무일&설당일&추석당일,02-334-2352,,#카페 #로스팅전문 #브런치카페 #아침식사 #핸드드립전문점 #제로페이,"메뉴 이름: 에스프레소 가격: 5,500++메뉴 이름: 아메리카노 가격: 5,500++메뉴 이름: 카페라떼 가격: 6,000++메뉴 이름: 녹차라떼 가격: 6,500++메뉴 이름: 홍차라떼 가격: 7,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2361544252A939FC0F,126.9196974,37.55638214
56,마포구,1873235516,금옥당 서교점,3.7,15건,서울 마포구 어울마당로 39 1층,마포구 서교동,영업시간&매일 12:00 ~ 22:00,02-325-4040,www.guemokdang.com,#디저트카페 #상견례 #제로페이,"메뉴 이름: 쌍화차 가격: 6,000++메뉴 이름: 수정과 가격: 6,000++메뉴 이름: 오미자 가격: 5,000++메뉴 이름: 백미찹쌀 가격: 2,500++메뉴 이름: 금옥팥죽 가격: 7,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F4B2AEA2E8A4D41EF876656E9E943F745,126.9203013,37.54875521
57,마포구,1501906792,카페로제,3.1,9건,서울 마포구 와우산로29길 40-18 3층,마포구 서교동,영업시간&매일 12:00 ~ 20:00,010-8422-0915,twitter.com/cafe_rosee,#카페 ,"메뉴 이름: 아이스티 가격: 5,000++메뉴 이름: 콜드브루 가격: 5,000++메뉴 이름: 밀크티 가격: 5,000++메뉴 이름: 케릭터마카롱 가격: 5,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F405245C10EB8435B9C5B851BE513656B,126.9282024,37.55571725
58,마포구,10368349,땡스네이쳐,4.5,30건,서울 마포구 홍익로 10 푸르지오상가 지하 121호,마포구 서교동,영업시간&매일 11:00 ~ 22:00,02-332-7470,www.instagram.com/thanks_nature_cafe_,#테마카페 #분위기좋은 #이색카페 #핸드드립전문점 #제로페이,"메뉴 이름: 아메리카노 (HOT) 가격: 3,500++메뉴 이름: 카페 라떼 (HOT) 가격: 4,500++메뉴 이름: 카페모카 (HOT) 가격: 5,000++메뉴 이름: 카라멜 마끼야또 (HOT) 가격: 5,000++메뉴 이름: 땡스네이쳐 쵸콜렛(HOT) 가격: 6,000",,126.9236944,37.55376194
59,마포구,27194461,제비다방,4.3,65건,서울 마포구 와우산로 24,마포구 서강동,영업시간&매일 11:00 ~ 02:00,02-325-1969,www.ctrplus.com,#다방 #라이브공연,"메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,500++메뉴 이름: 꼬레아노 가격: 3,500++메뉴 이름: 밀크티 가격: 6,000++메뉴 이름: 레몬차 가격: 7,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2747A63B5626F9A930,126.923105,37.54659894
60,마포구,1090393616,브루라티오 홍대점,4.1,37건,"서울 마포구 잔다리로 28 1,2층",마포구 서교동,영업시간&매일 09:00 ~ 20:30&매일 라스트오더 ~ 20:00,,www.instagram.com/brewratio_coffee,#커피전문점 #감성카페 #데이트코스 #로스팅전문 #분위기좋은 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F8CB7608EFA974E249DA9C9FCABC73A0D,126.9202493,37.55117957
61,마포구,2011166200,암튼,4.5,73건,서울 마포구 월드컵로15길 37,마포구 망원1동,영업시간&매일 12:00 ~ 22:00,02-334-1537,instagram.com/cafe_amton_mangwon,#카페 ,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 사케라또 (ICED) 가격: 5,000++메뉴 이름: 녹차라떼 가격: 5,500++메뉴 이름: 블랙티 밀크 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FFB7A3D041E29403CAF9B68D91778B747,126.9083586,37.55529833
62,마포구,932278140,비로소커피,4.2,62건,서울 마포구 광성로6길 42 1층,마포구 신수동,영업시간&매일 10:00 ~ 22:00,02-712-9030,www.birosocoffee.com,#커피전문점 #로스팅전문 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 카푸치노 (HOT) 가격: 4,500++메뉴 이름: 라떼 가격: 4,500++메뉴 이름: 신수동 블루스 (ICED) 가격: 5,500++메뉴 이름: 베리베리 프루티 가격: 5,000++메뉴 이름: 뉴욕쿠키 가격: 3,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F270FCF34574CE4D81A,126.9391955,37.54811186
63,마포구,2084722359,카페노티드 연남,3.7,15건,서울 마포구 월드컵북로6길 12-13 지하1층,마포구 서교동,영업시간&매일 11:00 ~ 21:00&이용시 주의 사항&2022년 설날 연휴 휴무 없이 정상 영업,070-4177-9377,www.instagram.com/cafeknotted,#카페 ,"메뉴 이름: 클래식바닐라 도넛 가격: 3,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Ffiy_reboot%2Fplace%2F2587583461844079B5F4F0C732FC9E1D,126.9201322,37.55770475
64,마포구,996972400,연남방앗간,3.2,32건,서울 마포구 동교로29길 34 1층,마포구 연남동,"영업시간&월~금 12:00 ~ 21:00&토,일 12:00 ~ 22:00&휴무일&월요일",,www.instagram.com/yeonnambangagan,#카페 #데이트코스 #제로페이,"메뉴 이름: 방앗간커피 가격: 6,000++메뉴 이름: 참깨라떼 가격: 6,500++메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 라떼 가격: 6,000++메뉴 이름: 오미자에이드 가격: 6,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F5B08B8185002452990B0B235CA8BA371,126.9231585,37.56205387
65,마포구,1910296426,그레이랩,3.6,45건,서울 마포구 토정로3길 16,마포구 합정동,"영업시간&월~금 10:00 ~ 22:00&토,일 12:00 ~ 22:00",02-333-5694,www.facebook.com/Greylab-357618961799843,#카페 #분위기좋은 #제로페이,"메뉴 이름: 에스프레소 가격: 4,000++메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 플랫화이트 가격: 4,500++메뉴 이름: 라떼 가격: 4,500++메뉴 이름: 애플티 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F64EE9B54246D4807BA7ACE52C66A1629,126.9144452,37.54628817
66,마포구,432440843,라헬의부엌 홍대점,3.5,33건,서울 마포구 와우산로29길 47,마포구 서교동,"영업시간&월,화,수,목,금,일 11:00 ~ 22:00&토 10:00 ~ 23:00",,www.instagram.com/rachelskitchen_hd,#디저트카페 #감성카페 #브런치카페 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 4,200++메뉴 이름: 카페라떼 가격: 5,200++메뉴 이름: 꿀밤라떼 가격: 6,800++메뉴 이름: 꿀삼라떼 가격: 7,500++메뉴 이름: 러브송 가격: 6,900",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F58073F5151DC4C0FA0199D8251FD6D38,126.927346,37.55564207
67,마포구,1922103551,샌드커피 논탄토,4,53건,서울 마포구 동교로 212-16 1층,마포구 서교동,영업시간&매일 11:00 ~ 23:00,02-336-8020,,#카페 #데이트코스 #제로페이,"메뉴 이름: 오리지널 블랙커피 (HOT) 가격: 4,500++메뉴 이름: 오리지널 온두라스 (HOT) 가격: 5,500++메뉴 이름: 브레잉 블랙커피 가격: 4,500++메뉴 이름: 플랫화이트 가격: 6,000++메뉴 이름: 라떼 가격: 6,000",,126.9241728,37.559267
68,마포구,1925445486,네시사분,4.5,30건,서울 마포구 성미산로 190-8 1층,마포구 연남동,영업시간&화~일 13:00 ~ 22:00&휴무일&월요일&이용시 주의 사항&코로나 거리두기로 21:00까지 홀영업,02-6405-3877,www.instagram.com/4si_4bun,#카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,500++메뉴 이름: 카페라떼 가격: 5,000++메뉴 이름: 쑥이라떼 가격: 6,000++메뉴 이름: 아인쑥페너 가격: 6,200",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F138174CEFF774221B0C64242B9F34E48,126.9258926,37.56274889
69,마포구,27373298,미완성식탁,3.6,60건,서울 마포구 망원로6길 37,마포구 망원1동,영업시간&화~토 12:30 ~ 20:00&(조기소진 시 마감)&일 12:30 ~ 19:00&휴무일&월요일,,www.instagram.com/incompletetable,#디저트카페 ,"메뉴 이름: Macaron 가격: 2,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F639C07E831E84DF7B895F7E57A1C7639,126.903789,37.55528553
70,마포구,1185919020,광합성카페,3.9,45건,서울 마포구 월드컵로19길 8 1층,마포구 망원1동,영업시간&월~토 11:00 ~ 22:00&일 11:00 ~ 20:00,02-333-6933,instagram.com/gwang_hab_sung,#카페 #데이트코스 #브런치카페 #식물카페 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000++메뉴 이름: 라떼 가격: 4,500++메뉴 이름: 다크티라미수 가격: 7,000++메뉴 이름: 오리지널밀크티 가격: 6,000++메뉴 이름: 진저라떼 (HOT) 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F9977F1855D41468A9B059A77859C7594,126.9084605,37.5570982
71,마포구,1994324336,8810리스트레토바,4,33건,서울 마포구 월드컵북로6길 88-10,마포구 서교동,"영업시간&월~금 08:30 ~ 21:30&토,일 10:00 ~ 21:30",070-4903-7370,www.instagram.com/8810ristrettobar,#커피전문점 #애견동반식당 #핸드드립전문점 #제로페이,"메뉴 이름: 가5 아메리카노 가격: 5,000++메뉴 이름: 라떼 가격: 5,500&",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2F9EA53531505E42D2BC14F88E7CF7B3AD,126.9229971,37.55986516
72,마포구,24532689,허밍벨라,3.3,36건,서울 마포구 독막로7길 57,마포구 서교동,"영업시간&월,화,수,목,일 11:00 ~ 24:00",02-324-7050,,#카페 #데이트코스 #디저트카페 #수제맥주 #이색카페 #테라스가있는 #제로페이,"메뉴 이름: 에스프레소 가격: 4,500++메뉴 이름: 에스프레소 마끼아또 가격: 4,500++메뉴 이름: 카페 콘 판나 가격: 4,500++메뉴 이름: 아메리카노 가격: 5,000++메뉴 이름: 카페라떼 가격: 5,500",,126.9199882,37.5503569
