,구,URL_ID,카페명,평점,리뷰개수,주소,행정동,영업시간,전화번호,홈페이지주소,태그,메뉴,대표사진주소,Unnamed: 12
31,강서구,1294099295,광화문살롱 마곡나루점,3.6,10건,"서울 강서구 마곡중앙로 161-8 두산더랜드파크 D동 1층 105, 106호",강서구 가양1동,"영업시간&월~금 09:00 ~ 22:00&토,일 11:00 ~ 21:00&공휴일&11:00 ~ 21:00&이용시 주의 사항&커피메뉴 라스트오더 : 마감30분전 (더치커피류는 가능)",02-6989-8989,instagram.com/gwanghwamoon_mg,#디저트카페 #마곡나루 #마곡나루맛집 #마곡나루카페 #보타닉파크웨딩 #서울식물원 #베이커리카페 #카카오페이,"메뉴 이름: WIAG 와인 가격: 7,000&메뉴 이름: 말차소보루스콘 +딸기쩀 가격: 2,500&메뉴 이름: 카푸치노 가격: 4,500&메뉴 이름: 레몬케이크 가격: 2,300&메뉴 이름: 무화과휘낭시에 가격: 2,500&메뉴 이름: 더티초코팔미에 가격: 2,700&메뉴 이름: 흑임자우유 가격: 5,500&메뉴 이름: 쑥라떼 가격: 6,000&메뉴 이름: 혜자쿠키 가격: 4,400&메뉴 이름: 화이트초코 쌀마들렌 가격: 2,300&메뉴 이름: 더티초코 쌀마들렌 가격: 2,300&메뉴 이름: 초코솔티드 휘낭시에 가격: 2,500&메뉴 이름: 앙버터 스콘 가격: 3,200&메뉴 이름: 초코칩스콘+딸기쩀 가격: 2,500&메뉴 이름: 플레인스콘 +딸기쩀 가격: 2,300",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F994227F18C8747048E1552FA7513252F,
32,강서구,1578796891,스타벅스 마곡나루공원,3.8,17건,서울 강서구 마곡중앙5로 47,강서구 방화1동,"영업시간&월~금 07:00 ~ 22:00&토,일 08:00 ~ 22:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA5DFB0FB0649482992851CBCB8044CD2,
33,강서구,423099390,고양이후추,4.3,7건,서울 강서구 공항대로59다길 267 솔트나인빌리지 1층 102호,강서구 염창동,영업시간&매일 11:00 ~ 22:00,010-8081-2389,www.instagram.com/antiquejune,#디저트카페 #분위기좋은 #빈티지분위기 #앤틱한 #제로페이,"메뉴 이름: 아메리카노 가격: 4,000&메뉴 이름: 카페라떼 가격: 4,500&메뉴 이름: 로얄밀크티 (ICE) 가격: 5,500&메뉴 이름: 딸기요거트스무디 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB04E8A421A16478F9E2ED44F2E1A165C,
34,강서구,1695599417,봉봉키즈 강서점,5.0,1건,서울 강서구 마곡중앙6로 65 지투프라자 5층 504~506호,강서구 가양1동,"영업시간&수~금 13:00 ~ 18:30&토 10:30 ~ 19:00&일 10:30 ~ 18:00&토,일 점심시간 12:30 ~ 13:30&휴무일&월,화요일",010-5143-6780,bonbon14.modoo.at,#키즈카페 #베이킹키즈카페 #회식장소 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FDB374EED82C34464A32B755E1E6F397C,
35,강서구,933760076,카페비쥬,3.9,8건,서울 강서구 강서로47다길 17,강서구 발산1동,"영업시간&월~금 12:00 ~ 22:00&토,일 12:00 ~ 21:00&휴무일&연중무휴",,www.instagram.com/cafe._.bijou,#카페 #감성카페 #빈티지분위기 #제로페이,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 카푸치노 가격: 4,000&메뉴 이름: 자몽에이드 가격: 5,500&메뉴 이름: 자몽티 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F2ED91E4B5AA541B58F328802B64A0AE1,
36,강서구,528909972,꿀팟만화보드카페,4.2,6건,서울 강서구 마곡중앙로 161-17 보타닉파크타워1 지하1층 B112호,강서구 가양1동,"영업시간&월~금 11:00 ~ 02:00&토,일 10:00 ~ 02:00",02-6925-1414,www.instagram.com/ggulpot,#만화카페 #데이트코스 #만화카페 #보드게임카페,"메뉴 이름: 스팸마요 가격: 5,800&메뉴 이름: 김치볶음밥 가격: 5,800&메뉴 이름: 떡볶이+컵밥 가격: 6,300&메뉴 이름: 연유라떼 가격: 4,500&메뉴 이름: 짜장라면 가격: 3,800&메뉴 이름: 토피넛라떼 가격: 4,500&메뉴 이름: 청포도에이드 가격: 4,700",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FBD5369C430434D3399D294D3D1E9F979,
37,강서구,1580431076,떼헤브,4.3,12건,서울 강서구 마곡서로 175 마곡엠밸리4단지상가동 102호,강서구 가양1동,"영업시간&목,금 12:00 ~ 19:00 토 12:00 ~ 18:00",,www.instagram.com/tes.reves.seoul,#카페 #공방카페 #디저트카페 #제로페이,"메뉴 이름: 카페 아메리카노 가격: 4,000&메뉴 이름: 카페 라떼 가격: 4,500&메뉴 이름: 마르코폴로 가격: 5,000&메뉴 이름: 프렌치 얼그레이 가격: 5,000&메뉴 이름: 탄산수 (산베네디토 250mL) 가격: 4,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2FCF2418BBB622404EB5A867FD2D4AE891,
38,강서구,709297181,비엔나커피하우스 마곡나루역점,3.3,16건,서울 강서구 마곡중앙5로1길 20 219호,강서구 가양1동,영업시간&매일 10:00 ~ 23:00,02-2093-6575,viennacoffeehouse.co.kr,#커피전문점 #데이트코스 #소개팅 #제로페이,"메뉴 이름: 블루베리 요거트 가격: 6,000&메뉴 이름: 망고 요거트 가격: 6,000&메뉴 이름: 피치 요거트 가격: 6,000&메뉴 이름: 아인슈페너 가격: 5,500&메뉴 이름: 아인슈페너 엘리자벳 가격: 5,800",,
39,강서구,61350952,헤이더그린,3.4,9건,서울 강서구 오쇠동 114-7,없음,영업시간&매일 11:00 ~ 21:00,,www.instagram.com/hey_the_green,#카페 ,,,
40,강서구,1037105014,스타벅스 가양역점,3.2,18건,서울 강서구 양천로 476,강서구 등촌3동,영업시간&월~금 07:00 ~ 21:00&토 08:00 ~ 21:00&일 08:00 ~ 20:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F97A1DD1C6D8A4FBBB11F93288CA0D10E,
41,강서구,1010426293,스타벅스 마곡GMG,3.4,10건,서울 강서구 마곡중앙6로 16 117~120호,강서구 가양1동,"영업시간&월~금 07:00 ~ 21:00&토,일 09:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA20259415D504F0299A35E920E85858D,
42,강서구,1082320725,스타벅스 우장산역,3.0,16건,"서울 강서구 강서로 267 송화쇼핑센터 1층,지하층",강서구 발산1동,"영업시간&월~금 07:30 ~ 21:00&토,일 08:00 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #공부하기좋은 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",,
43,강서구,523134585,와밀,4.9,11건,서울 강서구 마곡동로10길 23 마곡파크뷰대방디엠시티오피스텔 1층 105호,강서구 가양1동,"영업시간&월~금 08:00 ~ 22:00&토,일 10:00 ~ 21:00&공휴일&10:00 ~ 21:00",0507-1325-9927,www.instagram.com/wamillbakerycafe,#카페 #제로페이,"메뉴 이름: 아메리카노 (2shot) 가격: 2,800&메뉴 이름: 카페라떼 가격: 3,400&메뉴 이름: 바닐라라떼 가격: 3,800&메뉴 이름: 복숭아라떼 가격: 3,800&메뉴 이름: 유기농 우롱차 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocalfiy%2Fsearchregister_1653736443,
44,강서구,1335881809,카페희다 마곡점,3.8,10건,서울 강서구 마곡동로3길 26 랑데르2 101호,강서구 가양1동,"영업시간&월~금 07:00 ~ 22:00&토,일 11:00 ~ 22:00&공휴일&11:00 ~ 22:00",02-6952-9033,cafeheeda.co.kr,#카페 #레트로풍 #제로페이,"메뉴 이름: 아메리카노 가격: 3,000&메뉴 이름: 카페라떼 가격: 3,500&메뉴 이름: 얼그레이 가격: 4,000&메뉴 이름: 생딸기에이드 가격: 4,800&메뉴 이름: 복숭아아이스티 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FB8D07E7FE64A411892DE172B967A23A2,
45,강서구,1529498058,스타벅스 양천향교역,3.5,11건,서울 강서구 강서로 463,강서구 가양1동,"영업시간&월~금 07:00 ~ 21:00&토,일 08:30 ~ 21:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",,
46,강서구,91305203,투썸플레이스 마곡점,3.8,11건,"서울 강서구 마곡중앙6로 40 장흥빌딩 1, 2층",강서구 가양1동,"영업시간&월~금 07:30 ~ 22:00&토,일 08:00 ~ 22:00&공휴일&08:00 ~ 22:00",02-3662-5800,www.twosome.co.kr,#커피전문점 #카카오페이 #제로페이,"메뉴 이름: 아메리카노 가격: 4,100&메뉴 이름: 스트로베리초코생크림 가격: 35,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FC99483FB25CE4FCC8AF760DEC7CEB53A,
47,강서구,183746494,맥켄지커피 까치산역점,4.1,11건,서울 강서구 강서로 47-6,강서구 화곡1동,영업시간&월~목 08:00 ~ 23:00&금 08:00 ~ 24:00&토 09:00 ~ 24:00&일 09:00 ~ 23:00,02-2604-6323,mackenziecoffee.modoo.at,#카페 #데이트코스 #로스팅전문 #분위기좋은 #제로페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FEE7C20AF0A104C7F9D5E7EBA4D824BF0,
48,강서구,26555748,스타벅스 등촌,2.4,17건,서울 강서구 공항대로 329 1층,강서구 등촌3동,"영업시간&월~금 08:00 ~ 19:00&토,일 08:30 ~ 19:00",1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",,
49,강서구,388622337,투썸플레이스 발산역점,1.3,27건,서울 강서구 마곡중앙6로 93 열린프라자 1층,강서구 가양1동,영업시간&매일 08:00 ~ 23:00,02-3662-3388,www.twosome.co.kr,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FDAA0B0AC483C4B64B899AE06DDFAEE07,
50,강서구,813462534,디저트39 마곡나루역점,4.0,4건,서울 강서구 마곡중앙로 161-11 힐스테이트에코마곡나루역라마다앙코르서울 A동 1층 126호,강서구 가양1동,영업시간&매일 11:00 ~ 22:00,02-2659-7271,www.dessert39.com,#디저트카페 #디저트카페 #제로페이,"메뉴 이름: 녹차 라떼 가격: 4,100&메뉴 이름: 아메리카노 가격: 3,900&메뉴 이름: 카페라떼 가격: 4,900&메뉴 이름: 허니자몽블랙티 가격: 5,800&메뉴 이름: 흑당밀크티(잔) 가격: 3,900&메뉴 이름: 밀크티라떼 가격: 4,900&메뉴 이름: 피치 자몽 아이스티 가격: 3,800&메뉴 이름: 복숭아 아이스티 코코넛 젤리 가격: 3,800&메뉴 이름: 피치 오렌지 아이스티 가격: 3,800",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F5BC89988182F4BB08094520888F0ACEE,
51,강서구,23522021,투썸플레이스 등촌역점,2.2,10건,서울 강서구 공항대로 519 1층,강서구 등촌1동,영업시간&매일 08:00 ~ 23:00,02-3664-2388,www.twosome.co.kr,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F0DB80FEFAC78479D87A7002DE0318C62,
52,강서구,408681837,삐삐,3.0,3건,서울 강서구 강서로54길 93 1층,강서구 등촌3동,영업시간&휴무일&월요일,,www.instagram.com/pippi_coffee,#디저트카페 #레터링케이크 #수제디저트 #케이크주문제작,"메뉴 이름: 아메리카노 가격: 3,500&메뉴 이름: 카페라떼 가격: 4,000&메뉴 이름: 요구르트 슬러시 가격: 2,900&메뉴 이름: 패션후르츠 에이드 가격: 5,500&메뉴 이름: 자몽차 가격: 5,500",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F7FA9EA8FE30E4D4EB65B6FD208F56B8B,
53,강서구,1648906311,스타벅스 강서구청사거리점,4.4,16건,서울 강서구 화곡로 350 1층 104~107호,강서구 화곡6동,영업시간&월~금 07:00 ~ 22:00&토 08:00 ~ 22:00&일 08:00 ~ 21:00,1522-3232,www.starbucks.co.kr,#커피전문점 ,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F236697094D43452D99039239A0749DB3,
54,강서구,26633813,투썸플레이스 까치산역점,1.9,12건,서울 강서구 강서로 43 도양라비앙타워,강서구 화곡1동,영업시간&매일 08:00 ~ 23:00,02-2603-9205,www.twosome.co.kr,#커피전문점 #카카오페이,,//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F66D8DCFA41D6489F9A1B395AADA96828,
55,강서구,1528712525,시크릿쥬쥬&또봇 프리미엄키즈카페 발산점,3.0,6건,서울 강서구 공항대로 222 발산W타워 4층,강서구 발산1동,"영업시간&매일 11:00 ~ 19:00&공휴일&11:00 ~ 19:00&이용시 주의 사항&설날,추석 당일은 휴무",02-2665-0204,www.joujutobotkids.com,#키즈카페 #제로페이,"메뉴 이름: 평일 어린이 가격: 16,000&메뉴 이름: 주말어린이 가격: 18,000&메뉴 이름: 보호자 가격: 4,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2FA8068CE15D304D5B871F69F5317C2FB2,
56,강서구,22682237,스타벅스 염창역점,3.5,11건,서울 강서구 공항대로 627 대신빌딩 1층,강서구 염창동,영업시간&월~금 07:00 ~ 22:00&토 08:00 ~ 21:00&일 08:00 ~ 22:00,1522-3232,www.starbucks.co.kr,#커피전문점 #카카오페이,"메뉴 이름: 파인 코코 그린 요거트 블렌디드 가격: 6,500&메뉴 이름: 오늘의 커피 가격: 4,200&메뉴 이름: 카푸치노 가격: 5,000&메뉴 이름: 카페 라떼 가격: 5,000&메뉴 이름: 카페 모카 가격: 5,500&메뉴 이름: 카페 아메리카노 가격: 4,500&메뉴 이름: 카라멜 마키아또 가격: 5,900&메뉴 이름: 화이트 초콜릿 모카 가격: 5,900&메뉴 이름: 스타벅스 돌체 라떼 가격: 5,900&메뉴 이름: 자바 칩 프라푸치노 가격: 6,300&메뉴 이름: 망고 바나나 블렌디드 가격: 6,300&메뉴 이름: 아이스 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 자몽 허니 블랙 티 가격: 5,700&메뉴 이름: 콜드 브루 가격: 4,900&메뉴 이름: 디카페인 카페 아메리카노 가격: 4,800&메뉴 이름: 디카페인 카페 라떼 가격: 5,300&메뉴 이름: 제주 유기농 말차로 만든 라떼 가격: 6,100&메뉴 이름: 돌체 콜드 브루 가격: 6,000",//t1.kakaocdn.net/thumb/T800x0.q80/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fcfile%2F2129084F55E006D937,
